ID_Transaccion;Edad;Numero_items_comprados;Ingreso_mensual;Genero;Gasto_total
TXN6646;54;6;20678;Femenino;4264,086984
TXN6647;28;2;3559;Masculino;1607,513141
TXN6648;50;13;28715;Femenino;5701,036425
TXN6649;36;11;15039;Femenino;4087,860815
TXN6650;38;13;24361;Femenino;7647,163342
TXN6651;55;11;18828;Masculino;4375,244382
TXN6652;52;7;15194;Femenino;9884,988863
TXN6653;43;7;28551;Femenino;11736,47301
TXN6654;36;5;23411;Femenino;5539,718569
TXN6655;48;5;7639;Femenino;3301,518691
TXN6656;37;15;19023;Masculino;12470,58905
TXN6657;28;14;9688;Masculino;3276,485576
TXN6658;35;6;12023;Femenino;6374,36942
TXN6659;56;4;18269;Femenino;4007,78774
TXN6660;21;11;16239;Masculino;11638,17984
TXN6661;44;8;18591;Femenino;5638,438308
TXN6662;32;15;14612;Femenino;5276,472818
TXN6663;34;10;14362;Masculino;7143,316604
TXN6664;24;15;29113;Femenino;9378,245507
TXN6665;60;15;10695;Femenino;3636,156564
TXN6666;43;14;13290;Masculino;4315,609895
TXN6667;45;4;4042;Masculino;2149,726824
TXN6668;41;9;23324;Femenino;4657,880272
TXN6669;20;5;8634;Masculino;10294,93148
TXN6670;50;14;18915;Masculino;6236,518454
TXN6671;46;3;15071;Masculino;3749,277731
TXN6672;55;14;11459;Masculino;7067,963286
TXN6673;56;13;27469;Femenino;7084,069031
TXN6674;56;12;12431;Masculino;9773,212302
TXN6675;56;4;6001;Femenino;6907,062093
TXN6676;48;5;27397;Femenino;9961,812189
TXN6677;44;7;3220;Masculino;1782,446143
TXN6678;51;13;28182;Masculino;5960,588469
TXN6679;21;4;26063;Masculino;5090,993416
TXN6680;44;1;24633;Masculino;9752,14689
TXN6681;41;2;28585;Masculino;5594,394646
TXN6682;46;9;27967;Masculino;6439,19215
TXN6683;53;3;6293;Masculino;2338,926505
TXN6684;42;7;10886;Femenino;2631,160915
TXN6685;58;2;9446;Femenino;8719,898893
TXN6686;21;6;23864;Femenino;9304,958024
TXN6687;28;4;26776;Masculino;13205,71803
TXN6688;56;6;5631;Masculino;4807,543148
TXN6689;21;8;29064;Masculino;13690,75145
TXN6690;24;13;18673;Femenino;8865,069986
TXN6691;52;7;7823;Femenino;2130,076458
TXN6692;46;7;16963;Masculino;4099,503768
TXN6693;40;12;13201;Femenino;8062,465533
TXN6694;32;9;13572;Femenino;6691,263066
TXN6695;22;11;20910;Masculino;8124,173495
TXN6696;22;5;28334;Femenino;6698,703626
TXN6697;59;9;12157;Femenino;3219,62894
TXN6698;52;7;4012;Femenino;2460,276439
TXN6699;22;13;12193;Femenino;6593,802542
TXN6700;20;3;8646;Masculino;2286,223009
TXN6701;48;13;26490;Femenino;6414,974638
TXN6702;30;8;19736;Masculino;5080,683784
TXN6703;35;9;24544;Femenino;4698,721232
TXN6704;48;8;28473;Femenino;5469,102509
TXN6705;60;7;27090;Masculino;6522,122179
TXN6706;55;10;15202;Masculino;5563,04826
TXN6707;52;13;3880;Femenino;8409,535546
TXN6708;44;12;23544;Femenino;5000,971244
TXN6709;37;7;26952;Femenino;6940,622089
TXN6710;38;2;24685;Masculino;4723,572113
TXN6711;48;10;4038;Masculino;10036,02754
TXN6712;52;14;22776;Masculino;11611,23014
TXN6713;56;1;14867;Masculino;5015,026496
TXN6714;32;14;19899;Femenino;9052,258136
TXN6715;40;2;26151;Masculino;5294,808243
TXN6716;21;5;2449;Femenino;1370,171727
TXN6717;47;1;21490;Masculino;7861,597175
TXN6718;55;11;15799;Femenino;3594,103469
TXN6719;47;12;19654;Masculino;4728,637281
TXN6720;55;8;16829;Femenino;3587,642052
TXN6721;57;7;16784;Femenino;4030,450752
TXN6722;24;10;21772;Femenino;5344,695356
TXN6723;59;5;16116;Femenino;7243,427904
TXN6724;34;12;12093;Masculino;5959,396676
TXN6725;39;5;16487;Masculino;7446,708013
TXN6726;55;8;18576;Masculino;5196,17067
TXN6727;49;15;23021;Masculino;9947,098825
TXN6728;47;13;26480;Femenino;5381,223258
TXN6729;24;12;6514;Masculino;4180,368906
TXN6730;37;15;18036;Femenino;4065,771423
TXN6731;52;1;4703;Femenino;2046,414294
TXN6732;29;3;20289;Femenino;10202,51337
TXN6733;45;5;26228;Femenino;11160,29606
TXN6734;29;1;23783;Masculino;9358,581784
TXN6735;58;7;5126;Femenino;2028,358096
TXN6736;42;4;10580;Masculino;3759,966124
TXN6737;30;1;5330;Masculino;9789,964072
TXN6738;35;12;23527;Femenino;5714,46016
TXN6739;30;5;23243;Masculino;12643,12683
TXN6740;50;13;7949;Masculino;2886,724726
TXN6741;20;6;26546;Femenino;12822,63447
TXN6742;22;4;11942;Femenino;8930,514957
TXN6743;31;11;11719;Masculino;11046,56053
TXN6744;22;10;26268;Femenino;5521,656228
TXN6745;33;10;26365;Femenino;6737,834512
TXN6746;48;8;13514;Femenino;4841,116531
TXN6747;20;10;11766;Masculino;8108,15368
TXN6748;55;15;16004;Masculino;5835,374943
TXN6749;34;10;4509;Masculino;6921,717263
TXN6750;29;5;4522;Masculino;2206,398022
TXN6751;59;4;17625;Masculino;11901,33565
TXN6752;40;3;13421;Femenino;4585,699526
TXN6753;54;6;17620;Masculino;4111,890476
TXN6754;23;11;21601;Masculino;6338,583314
TXN6755;43;3;7061;Masculino;3426,256527
TXN6756;40;15;28127;Masculino;7000,991087
TXN6757;31;6;10058;Femenino;3596,01696
TXN6758;20;4;15932;Masculino;8225,660258
TXN6759;47;12;29353;Femenino;11942,57461
TXN6760;53;11;4114;Femenino;2022,221929
TXN6761;35;5;17610;Masculino;3794,329847
TXN6762;44;3;23650;Masculino;6518,563406
TXN6763;37;15;13554;Femenino;4028,211149
TXN6764;54;4;5068;Masculino;8202,809507
TXN6765;37;15;21486;Femenino;7143,006116
TXN6766;60;4;14963;Masculino;3694,882535
TXN6767;54;10;29332;Femenino;13493,51026
TXN6768;50;3;20706;Femenino;4062,76818
TXN6769;45;11;9827;Femenino;8861,185125
TXN6770;20;1;22384;Femenino;4283,83014
TXN6771;51;14;17355;Masculino;6797,719457
TXN6772;54;5;12279;Femenino;4495,993463
TXN6773;47;7;16230;Femenino;8310,15381
TXN6774;23;3;7663;Femenino;1847,453775
TXN6775;22;6;24643;Femenino;4739,689672
TXN6776;55;9;12486;Masculino;3588,109401
TXN6777;35;12;3919;Masculino;3949,364771
TXN6778;46;5;10261;Masculino;9087,795238
TXN6779;34;4;12905;Masculino;2960,976472
TXN6780;38;9;9029;Masculino;3022,340518
TXN6781;34;5;6347;Femenino;2035,001223
TXN6782;42;4;25025;Femenino;11003,88574
TXN6783;23;12;23112;Femenino;4557,775099
TXN6784;50;3;29293;Femenino;7222,950228
TXN6785;44;1;10570;Masculino;9017,687438
TXN6786;47;11;9761;Masculino;3157,037782
TXN6787;22;10;8894;Masculino;2546,099096
TXN6788;25;10;26753;Masculino;9110,990084
TXN6789;41;7;25239;Masculino;6053,775097
TXN6790;23;2;21551;Masculino;9203,32788
TXN6791;59;4;27171;Masculino;11795,77084
TXN6792;20;9;13138;Femenino;3040,792527
TXN6793;32;12;18049;Masculino;10483,82272
TXN6794;24;11;4469;Masculino;5664,279654
TXN6795;21;12;6474;Femenino;2107,603069
TXN6796;44;7;12202;Femenino;6534,929009
TXN6797;45;9;25981;Femenino;4837,132773
TXN6798;47;6;12622;Masculino;4400,875718
TXN6799;46;10;20465;Masculino;8086,865179
TXN6800;36;10;12550;Femenino;9238,944349
TXN6801;50;10;18838;Masculino;6898,353746
TXN6802;55;2;14638;Femenino;3067,760959
TXN6803;21;8;5059;Masculino;4765,879604
TXN6804;56;9;19660;Masculino;5424,224552
TXN6805;45;5;20950;Femenino;12094,90759
TXN6806;47;5;7198;Masculino;2618,53353
TXN6807;39;5;23041;Masculino;7265,978223
TXN6808;60;2;28938;Femenino;5876,104318
TXN6809;54;12;25873;Femenino;8764,817915
TXN6810;58;14;17403;Masculino;12287,65618
TXN6811;46;11;25384;Masculino;5456,03235
TXN6812;43;14;14653;Femenino;8259,988937
TXN6813;25;12;2643;Femenino;1657,322197
TXN6814;35;7;8640;Femenino;4055,098128
TXN6815;25;3;3122;Femenino;3959,840131
TXN6816;43;13;14642;Masculino;8594,374004
TXN6817;24;3;17656;Femenino;6021,568714
TXN6818;31;14;11963;Femenino;8136,865443
TXN6819;42;3;21053;Femenino;4206,720617
TXN6820;57;14;7733;Femenino;7379,933405
TXN6821;37;1;17945;Masculino;3986,855206
TXN6822;29;7;14449;Femenino;9525,916352
TXN6823;41;4;15919;Masculino;5214,277117
TXN6824;54;8;13200;Masculino;3410,302032
TXN6825;26;12;11319;Masculino;8113,818341
TXN6826;25;15;2131;Femenino;1725,316505
TXN6827;28;13;12663;Femenino;7904,310044
TXN6828;37;7;3485;Masculino;8122,308715
TXN6829;45;1;15550;Femenino;3156,016051
TXN6830;50;11;5155;Masculino;8673,26651
TXN6831;48;9;19758;Masculino;12570,0414
TXN6832;55;5;11324;Masculino;3080,374639
TXN6833;60;15;19112;Femenino;5384,019915
TXN6834;20;3;9598;Femenino;8439,527834
TXN6835;21;14;6371;Masculino;3475,85975
TXN6836;25;13;12115;Masculino;3757,609272
TXN6837;35;8;21982;Masculino;5054,015975
TXN6838;52;15;18729;Femenino;10425,44309
TXN6839;50;4;9322;Masculino;2451,505555
TXN6840;46;2;7426;Masculino;10360,75384
TXN6841;49;15;3262;Femenino;3593,191877
TXN6842;56;11;4731;Masculino;3256,31725
TXN6843;23;12;4223;Femenino;8061,297582
TXN6844;54;6;8232;Femenino;2965,493012
TXN6845;42;8;17112;Masculino;4955,036657
TXN6846;20;9;17512;Masculino;10143,28953
TXN6847;40;7;12492;Femenino;3078,710467
TXN6848;30;14;4670;Masculino;2249,268372
TXN6849;45;8;10782;Masculino;6830,029512
TXN6850;35;1;10478;Femenino;8658,813254
TXN6851;52;1;25287;Masculino;6634,269609
TXN6852;24;12;15037;Masculino;4580,001716
TXN6853;27;7;29868;Masculino;7388,41594
TXN6854;20;2;11798;Masculino;5490,922128
TXN6855;49;7;15688;Masculino;6502,719042
TXN6856;51;14;14406;Masculino;7429,360675
TXN6857;54;2;25857;Femenino;11090,86818
TXN6858;21;10;3405;Femenino;5112,755122
TXN6859;52;9;3851;Femenino;2032,554777
TXN6860;21;7;26486;Femenino;4987,870301
TXN6861;24;5;22747;Masculino;4623,931345
TXN6862;34;2;27781;Femenino;6912,212302
TXN6863;31;7;25738;Femenino;8406,933116
TXN6864;33;7;24935;Masculino;11189,20532
TXN6865;41;10;28339;Masculino;6287,806948
TXN6866;23;1;3460;Masculino;1590,196194
TXN6867;44;9;2880;Femenino;5283,138293
TXN6868;45;9;10504;Masculino;9291,665676
TXN6869;45;14;2564;Masculino;2567,359593
TXN6870;37;7;7802;Masculino;4142,129754
TXN6871;40;3;8548;Femenino;4893,845432
TXN6872;54;13;7447;Femenino;2910,250056
TXN6873;56;10;17492;Masculino;9103,60786
TXN6874;60;12;9650;Masculino;11062,52621
TXN6875;35;1;28296;Masculino;5706,131017
TXN6876;32;13;16911;Masculino;4328,426021
TXN6877;22;14;16417;Masculino;6664,406917
TXN6878;24;7;25304;Femenino;4784,143277
TXN6879;22;7;29501;Femenino;7902,593164
TXN6880;49;7;9072;Femenino;2530,814158
TXN6881;26;11;24069;Masculino;6066,09763
TXN6882;42;10;17678;Femenino;3808,440663
TXN6883;22;9;28795;Femenino;7801,180187
TXN6884;37;8;3446;Femenino;6586,43124
TXN6885;56;3;13242;Masculino;4992,031537
TXN6886;56;14;14229;Masculino;8707,174236
TXN6887;27;8;9376;Masculino;5201,318244
TXN6888;46;9;23306;Masculino;4987,96479
TXN6889;60;10;4735;Femenino;5730,012338
TXN6890;20;11;4346;Masculino;4677,515131
TXN6891;33;9;17629;Femenino;3677,88051
TXN6892;25;3;4963;Femenino;3242,092439
TXN6893;34;2;9904;Masculino;5110,731324
TXN6894;41;2;7454;Femenino;3716,232894
TXN6895;27;13;24756;Masculino;5830,35115
TXN6896;55;3;27396;Masculino;11678,9197
TXN6897;33;5;18413;Masculino;5753,539388
TXN6898;44;5;6745;Masculino;3904,81107
TXN6899;43;3;17445;Femenino;11526,01909
TXN6900;29;11;20461;Femenino;10507,43939
TXN6901;46;7;19373;Femenino;6411,396331
TXN6902;38;13;2534;Femenino;5295,685992
TXN6903;24;9;28039;Femenino;8886,569041
TXN6904;58;6;8038;Femenino;2792,142942
TXN6905;56;9;7065;Femenino;2369,797384
TXN6906;29;11;22605;Masculino;4861,414041
TXN6907;21;3;27217;Masculino;13174,9295
TXN6908;30;4;18741;Femenino;4539,750439
TXN6909;41;15;4841;Masculino;10432,56903
TXN6910;42;13;26569;Masculino;8136,52207
TXN6911;25;10;24000;Femenino;4709,280318
TXN6912;59;11;7660;Femenino;2838,547017
TXN6913;31;7;2329;Masculino;5461,642514
TXN6914;51;7;6219;Masculino;2583,328898
TXN6915;50;12;28303;Femenino;6055,944534
TXN6916;35;3;25118;Masculino;11177,57915
TXN6917;47;1;14063;Masculino;3742,04213
TXN6918;39;15;19257;Femenino;9060,984625
TXN6919;56;13;2123;Masculino;8392,625353
TXN6920;41;1;8825;Masculino;8759,698752
TXN6921;60;8;10893;Femenino;3963,336259
TXN6922;25;1;20674;Femenino;3815,525285
TXN6923;24;13;2638;Masculino;2498,246539
TXN6924;26;10;17793;Femenino;9994,491964
TXN6925;22;11;24011;Femenino;7295,753277
TXN6926;36;7;11767;Femenino;3025,951137
TXN6927;45;14;18688;Femenino;11985,96977
TXN6928;36;8;23811;Masculino;4918,047326
TXN6929;30;1;22931;Masculino;12552,6249
TXN6930;42;11;28102;Masculino;5618,979177
TXN6931;21;10;2575;Masculino;7954,129315
TXN6932;43;1;4245;Masculino;6620,17
TXN6933;40;7;9215;Masculino;3260,411687
TXN6934;24;12;24084;Masculino;5376,903045
TXN6935;49;2;23432;Masculino;4722,834119
TXN6936;36;15;24901;Masculino;8842,138767
TXN6937;22;5;21605;Femenino;7679,625053
TXN6938;56;12;12403;Femenino;11155,07151
TXN6939;29;11;27350;Femenino;11706,79119
TXN6940;40;8;19567;Femenino;4998,976178
TXN6941;46;2;22807;Masculino;6971,321821
TXN6942;42;15;4763;Masculino;2679,713761
TXN6943;50;1;17329;Femenino;8329,521631
TXN6944;42;11;11787;Masculino;11189,44498
TXN6945;43;14;13036;Femenino;4331,440918
TXN6946;48;8;22524;Femenino;8167,068207
TXN6947;39;12;23904;Femenino;5845,807402
TXN6948;50;8;26202;Masculino;13383,86791
TXN6949;53;1;11330;Masculino;10980,24418
TXN6950;55;5;21194;Femenino;4485,50391
TXN6951;55;6;20383;Masculino;9277,0262
TXN6952;29;1;9921;Femenino;5870,459857
TXN6953;38;11;20117;Masculino;8096,25428
TXN6954;29;11;25163;Masculino;6333,119822
TXN6955;27;3;27293;Masculino;6419,937125
TXN6956;23;10;15437;Masculino;5400,865026
TXN6957;42;6;19075;Masculino;6810,135112
TXN6958;27;5;15196;Femenino;4209,310075
TXN6959;24;6;16753;Femenino;4350,335761
TXN6960;23;12;6246;Femenino;6817,063472
TXN6961;58;3;17529;Masculino;8762,445876
TXN6962;37;6;27089;Femenino;6837,145171
TXN6963;29;8;16902;Femenino;7109,755944
TXN6964;31;11;5491;Femenino;1958,967925
TXN6965;34;15;12852;Masculino;9886,158124
TXN6966;51;11;10126;Masculino;3241,180161
TXN6967;31;12;10284;Femenino;5240,168446
TXN6968;51;15;15915;Masculino;9072,476527
TXN6969;52;9;14813;Femenino;3650,9764
TXN6970;24;8;27361;Masculino;6162,813748
TXN6971;55;13;3607;Masculino;5843,424381
TXN6972;54;8;19204;Femenino;10223,43206
TXN6973;51;8;20463;Femenino;8986,787926
TXN6974;28;6;5159;Femenino;2805,156796
TXN6975;25;10;27633;Femenino;5278,864216
TXN6976;51;13;8896;Masculino;5449,035758
TXN6977;21;13;20017;Masculino;5600,879569
TXN6978;40;2;12746;Masculino;5646,649158
TXN6979;41;3;19467;Femenino;11675,63811
TXN6980;20;2;8335;Femenino;2269,026801
TXN6981;22;10;18176;Femenino;11883,90074
TXN6982;22;10;24374;Femenino;4563,019251
TXN6983;58;8;18630;Femenino;8889,102674
TXN6984;31;14;13929;Femenino;4088,142015
TXN6985;32;1;16839;Masculino;3443,500109
TXN6986;42;3;22332;Femenino;5123,612602
TXN6987;31;3;16869;Masculino;6217,010852
TXN6988;22;6;21944;Femenino;7996,954693
TXN6989;57;3;23787;Masculino;4977,520801
TXN6990;58;15;5113;Masculino;7370,067559
TXN6991;32;7;24855;Femenino;6356,96215
TXN6992;60;14;24386;Femenino;5378,596997
TXN6993;23;1;18638;Masculino;4333,577238
TXN6994;36;13;15899;Femenino;4018,795739
TXN6995;21;14;20126;Femenino;12192,9642
TXN6996;58;10;27289;Femenino;5494,425074
TXN6997;37;2;3050;Femenino;1882,511709
TXN6998;35;1;29156;Masculino;5616,035853
TXN6999;34;1;8784;Masculino;2662,140493
TXN7000;37;3;18857;Femenino;8606,643424
TXN7001;55;7;5054;Femenino;9995,571238
TXN7002;50;12;2234;Masculino;2242,544556
TXN7003;20;12;14785;Masculino;4606,34661
TXN7004;50;9;28877;Masculino;9368,948171
TXN7005;26;7;7909;Masculino;4921,13507
TXN7006;40;9;10383;Masculino;4631,581892
TXN7007;41;3;24834;Femenino;8087,169053
TXN7008;53;3;26829;Femenino;4779,73234
TXN7009;35;4;20733;Masculino;5392,296375
TXN7010;32;3;21226;Masculino;6828,200629
TXN7011;26;2;2445;Masculino;5086,006321
TXN7012;55;8;22697;Masculino;8495,342316
TXN7013;54;12;20125;Femenino;4891,734005
TXN7014;33;8;7479;Femenino;2560,007588
TXN7015;34;12;7294;Femenino;3342,835628
TXN7016;26;8;3427;Femenino;2626,367568
TXN7017;31;1;9562;Masculino;2396,245151
TXN7018;41;8;4825;Femenino;1850,331947
TXN7019;49;13;18737;Femenino;4494,935193
TXN7020;36;13;22581;Femenino;11023,52395
TXN7021;58;1;23494;Femenino;12357,59399
TXN7022;37;7;3870;Femenino;2169,34019
TXN7023;23;4;28719;Masculino;9062,166334
TXN7024;50;4;9143;Masculino;2883,353952
TXN7025;51;4;25399;Masculino;7579,209018
TXN7026;31;2;21277;Femenino;4083,501286
TXN7027;39;1;15557;Masculino;3689,036798
TXN7028;38;8;20237;Masculino;6171,224381
TXN7029;56;2;11214;Masculino;3819,184148
TXN7030;27;13;25692;Masculino;7166,591796
TXN7031;36;4;8790;Femenino;2410,483779
TXN7032;37;6;19330;Femenino;6542,897032
TXN7033;58;4;28371;Femenino;5860,594713
TXN7034;44;15;8840;Masculino;3148,668739
TXN7035;38;8;24071;Masculino;8630,734745
TXN7036;26;9;20732;Masculino;7046,30913
TXN7037;58;6;23198;Femenino;7321,762864
TXN7038;33;14;29675;Masculino;6004,469826
TXN7039;40;13;7657;Femenino;4095,045083
TXN7040;22;14;2586;Femenino;5344,46809
TXN7041;29;2;16377;Masculino;3459,813127
TXN7042;22;2;20093;Masculino;4697,535753
TXN7043;32;14;2754;Masculino;6840,547205
TXN7044;58;12;18176;Masculino;12302,91361
TXN7045;40;15;27284;Masculino;5841,242413
TXN7046;32;14;9799;Masculino;3228,128742
TXN7047;42;12;2998;Masculino;2591,700003
TXN7048;53;4;23812;Masculino;5103,676183
TXN7049;21;12;24285;Femenino;12850,96448
TXN7050;53;10;27518;Masculino;6630,484471
TXN7051;43;9;13124;Masculino;3509,365152
TXN7052;35;10;8051;Masculino;5352,959635
TXN7053;57;2;29612;Femenino;5835,717883
TXN7054;38;1;19806;Masculino;6507,892337
TXN7055;45;7;27069;Masculino;13445,60091
TXN7056;33;6;3639;Masculino;2306,94019
TXN7057;53;5;26676;Masculino;8063,24505
TXN7058;45;9;21012;Masculino;7136,896605
TXN7059;33;5;9948;Masculino;4352,236221
TXN7060;33;2;18267;Femenino;3629,689972
TXN7061;34;7;4768;Femenino;1617,737558
TXN7062;55;11;18714;Masculino;6854,384227
TXN7063;25;12;15411;Femenino;3524,901433
TXN7064;22;5;26308;Masculino;5202,056651
TXN7065;54;9;2668;Femenino;1737,558477
TXN7066;56;1;19476;Masculino;6490,015797
TXN7067;54;8;28099;Femenino;7089,046332
TXN7068;46;4;15275;Femenino;3339,712214
TXN7069;21;13;24613;Masculino;13145,61772
TXN7070;57;7;23139;Femenino;4976,757892
TXN7071;35;13;18546;Femenino;4651,903602
TXN7072;38;10;18701;Femenino;7800,883616
TXN7073;39;8;7901;Femenino;8438,762953
TXN7074;46;11;5435;Masculino;4139,138794
TXN7075;46;5;20423;Masculino;6256,423464
TXN7076;26;1;28916;Masculino;5405,207308
TXN7077;28;9;4805;Masculino;3185,700119
TXN7078;24;7;15417;Femenino;5959,497301
TXN7079;51;2;21629;Masculino;4336,613994
TXN7080;59;1;10076;Femenino;2460,519573
TXN7081;42;15;2827;Femenino;1884,737463
TXN7082;27;4;4500;Masculino;1955,283855
TXN7083;39;14;10255;Femenino;7790,457716
TXN7084;60;7;15003;Femenino;3541,754139
TXN7085;25;15;25513;Femenino;13106,05174
TXN7086;21;5;15688;Masculino;4265,492061
TXN7087;47;7;7868;Femenino;8605,900817
TXN7088;43;13;4445;Femenino;2180,125263
TXN7089;57;15;9543;Femenino;6667,499856
TXN7090;60;2;26674;Masculino;13055,45357
TXN7091;20;12;21089;Femenino;4904,210628
TXN7092;47;3;24262;Femenino;10762,39547
TXN7093;47;8;26493;Masculino;13122,83799
TXN7094;22;2;2431;Masculino;3893,807364
TXN7095;51;14;5683;Femenino;4826,588641
TXN7096;57;9;2342;Masculino;3647,535759
TXN7097;48;13;8318;Femenino;5106,557557
TXN7098;52;8;3800;Masculino;8476,493079
TXN7099;45;8;15456;Masculino;9964,509383
TXN7100;35;13;13961;Masculino;3747,590638
TXN7101;53;3;20105;Femenino;5018,1778
TXN7102;22;8;23522;Femenino;10742,079
TXN7103;26;11;28217;Femenino;6447,953401
TXN7104;45;13;16840;Femenino;7421,149192
TXN7105;25;9;11025;Femenino;2635,696948
TXN7106;44;14;21978;Masculino;7423,827277
TXN7107;38;1;22429;Femenino;6665,351866
TXN7108;27;7;26152;Femenino;6716,992907
TXN7109;49;11;15760;Femenino;5508,032215
TXN7110;58;1;18594;Femenino;8521,40968
TXN7111;39;4;25333;Femenino;6546,20194
TXN7112;26;10;13043;Masculino;11114,89968
TXN7113;40;4;28259;Masculino;8860,530975
TXN7114;42;13;26763;Masculino;9403,981325
TXN7115;39;10;10807;Masculino;4158,345639
TXN7116;35;11;28401;Femenino;9095,904137
TXN7117;21;14;24547;Masculino;7822,474693
TXN7118;59;2;13420;Masculino;3782,158112
TXN7119;32;9;12319;Masculino;8154,089339
TXN7120;23;15;6080;Masculino;6052,868174
TXN7121;36;7;4812;Masculino;6865,567051
TXN7122;51;2;19672;Femenino;8866,361048
TXN7123;28;10;7463;Masculino;10549,27173
TXN7124;36;4;2258;Femenino;3880,187258
TXN7125;35;9;18308;Femenino;3879,312841
TXN7126;26;14;12582;Femenino;3194,39809
TXN7127;32;3;15054;Femenino;3542,001958
TXN7128;41;11;23819;Masculino;11284,27251
TXN7129;55;13;2951;Masculino;6984,300172
TXN7130;57;5;18361;Femenino;8552,074213
TXN7131;60;8;2380;Masculino;5489,213526
TXN7132;48;12;20783;Femenino;9415,037905
TXN7133;40;9;5665;Masculino;6022,412557
TXN7134;36;1;3396;Masculino;2659,779754
TXN7135;47;2;18334;Masculino;4156,749797
TXN7136;60;10;2168;Femenino;7900,254478
TXN7137;57;11;17695;Masculino;9076,859266
TXN7138;60;11;20008;Femenino;7967,706792
TXN7139;34;15;12804;Masculino;8514,005478
TXN7140;59;15;22407;Masculino;12977,77731
TXN7141;51;1;20207;Masculino;12019,74935
TXN7142;59;15;2896;Femenino;8275,527312
TXN7143;23;11;26054;Masculino;9123,049966
TXN7144;57;12;27539;Femenino;9132,421476
TXN7145;29;2;15017;Masculino;3410,896343
TXN7146;56;9;4937;Masculino;2297,030925
TXN7147;39;12;29680;Masculino;9520,285297
TXN7148;29;13;21973;Femenino;4413,108302
TXN7149;23;10;29605;Femenino;10229,17035
TXN7150;47;11;12695;Femenino;4248,584842
TXN7151;30;9;19810;Femenino;4434,308667
TXN7152;32;12;15112;Femenino;8327,299051
TXN7153;27;10;21053;Masculino;5562,726486
TXN7154;36;13;16758;Masculino;8884,892285
TXN7155;55;13;16566;Femenino;6497,32873
TXN7156;26;10;23485;Masculino;5299,091655
TXN7157;31;2;15611;Femenino;5552,186043
TXN7158;46;9;14187;Femenino;3857,832323
TXN7159;58;10;2616;Femenino;2141,32492
TXN7160;56;2;27578;Femenino;5493,417613
TXN7161;56;10;12637;Femenino;11016,60145
TXN7162;59;4;16714;Femenino;4055,996049
TXN7163;59;8;26047;Masculino;5365,581368
TXN7164;39;7;19342;Femenino;4171,512615
TXN7165;23;15;2227;Femenino;2729,32192
TXN7166;23;7;11669;Femenino;9107,174442
TXN7167;49;11;19212;Masculino;9316,456753
TXN7168;54;4;24204;Femenino;9500,420302
TXN7169;25;2;24029;Masculino;10971,16642
TXN7170;32;15;8415;Masculino;2729,98164
TXN7171;22;2;18444;Masculino;4086,983031
TXN7172;59;8;14343;Femenino;4998,474751
TXN7173;55;13;11087;Femenino;3193,569811
TXN7174;29;13;22395;Femenino;4771,58983
TXN7175;53;7;16321;Femenino;6135,244487
TXN7176;30;2;3716;Masculino;9638,604363
TXN7177;56;14;16554;Femenino;6544,319875
TXN7178;45;6;21838;Masculino;5560,822607
TXN7179;23;1;12182;Masculino;3047,774328
TXN7180;34;6;5489;Masculino;2356,150917
TXN7181;39;4;7580;Masculino;7192,131269
TXN7182;56;8;4137;Masculino;2531,813455
TXN7183;44;7;13455;Masculino;11438,35718
TXN7184;30;5;15840;Femenino;7003,591696
TXN7185;47;10;2709;Femenino;2042,406153
TXN7186;58;2;11503;Femenino;2695,617571
TXN7187;43;6;15280;Masculino;3927,441359
TXN7188;22;2;29818;Masculino;5930,152191
TXN7189;55;1;16123;Femenino;4249,536699
TXN7190;35;14;7834;Masculino;2885,245731
TXN7191;31;11;27387;Femenino;13188,18128
TXN7192;40;6;29479;Femenino;5460,723351
TXN7193;54;11;12583;Masculino;11180,85417
TXN7194;46;7;2772;Femenino;1320,344461
TXN7195;40;13;18396;Masculino;4553,34433
TXN7196;38;2;13936;Masculino;3659,646146
TXN7197;22;11;11202;Masculino;3099,470005
TXN7198;38;3;12909;Masculino;11028,96265
TXN7199;31;4;15555;Masculino;3621,624465
TXN7200;47;2;26359;Femenino;8457,720184
TXN7201;20;8;12177;Femenino;7620,647668
TXN7202;31;13;4512;Masculino;2305,492544
TXN7203;45;13;21491;Masculino;4705,59683
TXN7204;39;2;16369;Femenino;9468,442784
TXN7205;21;14;23760;Masculino;13036,43158
TXN7206;21;3;7901;Femenino;8158,628522
TXN7207;36;13;18395;Masculino;5975,57348
TXN7208;42;5;11701;Masculino;3028,291567
TXN7209;54;10;17151;Masculino;4107,516738
TXN7210;41;1;2009;Masculino;1587,429776
TXN7211;59;14;22257;Masculino;9953,430143
TXN7212;42;12;12173;Femenino;10747,48588
TXN7213;22;5;27951;Femenino;12987,99126
TXN7214;45;5;10019;Masculino;10893,00822
TXN7215;55;5;20780;Femenino;10468,50672
TXN7216;58;6;18717;Masculino;10479,99595
TXN7217;52;12;12370;Masculino;3806,098536
TXN7218;39;6;5831;Masculino;2102,280842
TXN7219;36;3;17282;Masculino;11590,07245
TXN7220;38;14;29879;Masculino;6054,137196
TXN7221;27;2;7728;Masculino;7024,87629
TXN7222;58;12;19210;Masculino;5578,155089
TXN7223;28;6;4016;Masculino;3706,26782
TXN7224;52;12;6967;Masculino;7535,774645
TXN7225;41;10;11988;Masculino;3289,961902
TXN7226;39;4;6205;Masculino;6931,966218
